rooftop_id,enterprise_id,rooftop_name,enterprise_name,Company Domain ,csm_poc,Product Stage,city,district,state,country,zipcode,account_type,account_sub_type,address_line1,address_line2,geo_coordinates
5f7d53db20,9d380d22d,Bellefontaine,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Bellefontaine,,OH,United States,43311,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1433 S Main St,,"{""lat"":40.340087,""lng"":-83.761834}"
25b8a342bd,9d380d22d,Bluffton,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Bluffton,,IN,United States,46714,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2353 N Main St,,"{""lat"":40.7763155,""lng"":-85.1657746}"
1ec5f14254,9d380d22d,Bowling Green,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Bowling Green,,OH,United States,43402,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1025 N Main St,,"{""lat"":41.3878253,""lng"":-83.6510207}"
8fff83e31c,9d380d22d,Brazil,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Brazil,,IN,United States,47834,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,302 W National Ave,,"{""lat"":39.5222774,""lng"":-87.1313784}"
f7e1456b95,9d380d22d,Bryan,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Bryan,,OH,United States,43506,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,335 N Main St,,"{""lat"":41.4782049,""lng"":-84.5515275}"
6a67861b1b,9d380d22d,Celina,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Celina,,OH,United States,45822,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1251 Myers Rd,,"{""lat"":40.560302,""lng"":-84.5547878}"
840b2a7d0b,9d380d22d,Charlotte,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Charlotte,,MI,United States,48813,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,400 Lansing St,,"{""lat"":42.5695585,""lng"":-84.8259848}"
b58127e57e,9d380d22d,Coldwater,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Coldwater,,MI,United States,49036,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,735 E Chicago St,,"{""lat"":41.9358964,""lng"":-84.9709561}"
ddbd95c8d0,9d380d22d,Columbia City,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Columbia City,,IN,United States,46725,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,533 N Line St,,"{""lat"":41.1661727,""lng"":-85.4915658}"
42ed808f01,9d380d22d,Connersville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Connersville,,IN,United States,47331,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,624/628 W 30th St,,"{""lat"":39.6717164,""lng"":-85.1434583}"
0b4a123761,9d380d22d,Crawfordsville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Crawfordsville,,IN,United States,47933,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1815 S US Highway 231,,"{""lat"":40.0657168,""lng"":-86.9082344}"
10fe7d06fe,9d380d22d,Decatur,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Decatur,,IN,United States,46733,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,409 S 13th St,,"{""lat"":40.8246651,""lng"":-84.9375012}"
855bb826df,9d380d22d,Defiance,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Defiance,,OH,United States,43512,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,8682 State Route 66 North,,"{""lat"":41.3743769,""lng"":-84.3608395}"
b5acfa1928,9d380d22d,Evansville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Evansville,,IN,United States,47710,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,4300 N. 1st Ave,,"{""lat"":38.018086,""lng"":-87.57416}"
4bc7ab62c7,9d380d22d,Findlay,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Findlay,,OH,United States,45840,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1900 Manor Hill Rd,,"{""lat"":41.0630152,""lng"":-83.6069218}"
aa98a161b2,9d380d22d,Fort Wayne East,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Fort Wayne,,IN,United States,46815,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,4101 Lake Ave,,"{""lat"":41.0906052,""lng"":-85.0871722}"
a80636b764,9d380d22d,Fort Wayne West,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Fort Wayne,,IN,United States,46815,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1944 Bluffton Rd,,"{""lat"":41.0502611,""lng"":-85.1636704}"
96e80e545c,9d380d22d,Frankfort,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Frankfort,,IN,United States,46041,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,260 S Jackson St,,"{""lat"":40.2791447,""lng"":-86.51076}"
de1e7c3461,9d380d22d,Franklin,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Franklin,,IN,United States,46131,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1351 N Morton St,,"{""lat"":39.4934307,""lng"":-86.0641555}"
16525ae115,9d380d22d,Fremont,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Fremont,,OH,United States,43420,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,827 E State St,,"{""lat"":41.3440597,""lng"":-83.1012517}"
37cb896ced,9d380d22d,Greensburg,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Greensburg,,IN,United States,47240,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1511 N Lincoln St,,"{""lat"":39.3514727,""lng"":-85.4796782}"
e5d4ee49a5,9d380d22d,Greenville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Greenville,,OH,United States,45331,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1535 Wagner Ave,,"{""lat"":40.1176721,""lng"":-84.6223234}"
625d318c90,9d380d22d,Hartford City,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Hartford City,,IN,United States,47348,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,209 N Walnut St,,"{""lat"":40.4523513,""lng"":-85.3702688}"
bd4e31a5ca,9d380d22d,Henderson,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Henderson,,KY,United States,42420,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2627 Hwy 41 N,,"{""lat"":37.8152192,""lng"":-87.5633637}"
c809e581cf,9d380d22d,Hillsdale,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Hillsdale,,MI,United States,49242,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,3191 W Carleton Rd,,"{""lat"":41.9444189,""lng"":-84.651277}"
13b16b51bf,9d380d22d,Hopkinsville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Hopkinsville,,KY,United States,42240,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2312 Fort Campbell Blvd,,"{""lat"":36.8539116,""lng"":-87.4887001}"
a02030ea73,9d380d22d,Huntington,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Huntington,,IN,United States,46750,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1747 N Jefferson St,,"{""lat"":40.8912055,""lng"":-85.503712}"
145ad65157,9d380d22d,Kenton,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Kenton,,OH,United States,43326,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,906 E Columbus St,,"{""lat"":40.6507153,""lng"":-83.5950388}"
733b471dd1,9d380d22d,Kokomo,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Kokomo,,IN,United States,46901,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1812 E Markland Ave,,"{""lat"":40.477124,""lng"":-86.1061671}"
2aa267a9d7,9d380d22d,Lancaster,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Lancaster,,OH,United States,43130,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1250 N Memorial Drive,,"{""lat"":39.7287662,""lng"":-82.6104471}"
b8cc96c3ea,9d380d22d,Lebanon,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Lebanon,,IN,United States,46052,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1317 W South St,,"{""lat"":40.0464913,""lng"":-86.4955508}"
0e9fe85236,9d380d22d,Lima,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Lima,,OH,United States,45805,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2144 Elida Rd,,"{""lat"":40.7601126,""lng"":-84.1435185}"
11ca6c45df,9d380d22d,Logansport,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Logansport,,IN,United States,46947,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,327 S 3rd St,,"{""lat"":40.7529699,""lng"":-86.3674704}"
30b91599c8,9d380d22d,Madison,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Madison,,IN,United States,47250,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,180 Clifty Dr,,"{""lat"":38.7751919,""lng"":-85.3898453}"
d44c824a85,9d380d22d,Madisonville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Madisonville,,KY,United States,42431,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,731 S Main Street,,"{""lat"":37.3177781,""lng"":-87.5002687}"
621c58b8a3,9d380d22d,Mansfield,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Mansfield,,OH,United States,44905,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,961 Ashland Rd,,"{""lat"":40.766146,""lng"":-82.4889992}"
d4a1af1129,9d380d22d,Marion,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Marion,,IN,United States,46953,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,803 S Baldwin Ave,,"{""lat"":40.553579,""lng"":-85.6755698}"
cc47264805,9d380d22d,Marion – OH,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Marion,,OH,United States,43302,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1372 Mount Vernon Ave,,"{""lat"":40.5807069,""lng"":-83.0959658}"
4844c4eccc,9d380d22d,Martinsville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Martinsville,,IN,United States,46151,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,619 Morton Avenue,,"{""lat"":39.413127,""lng"":-86.4356606}"
8b2eec86ce,9d380d22d,Maumee,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Maumee,,OH,United States,43537,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1375½ Conant St,,"{""lat"":41.5794698,""lng"":-83.6642399}"
c7a243e6e8,9d380d22d,Monticello,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Monticello,,IN,United States,47960,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,714 W Broadway,,"{""lat"":40.7450529,""lng"":-86.7720076}"
9bf3833024,9d380d22d,Mount Vernon,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Mount Vernon,,OH,United States,43050,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,11 Coshocton Ave,,"{""lat"":40.3933956,""lng"":-82.4857181}"
4de833d43a,9d380d22d,Muncie,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Muncie,,IN,United States,47302,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,3423 S Madison St,,"{""lat"":40.1617873,""lng"":-85.3821542}"
124b9acc66,9d380d22d,Napoleon,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Napoleon,,OH,United States,43545,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1475 Scott St,,"{""lat"":41.4027654,""lng"":-84.1321392}"
d3cb26ba3d,9d380d22d,New Castle,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,New Castle,,IN,United States,47362,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,405 N Memorial Dr,,"{""lat"":39.9342569,""lng"":-85.3826493}"
337e8326f9,9d380d22d,Newark,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Newark,,OH,United States,43055,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1450 N 21st Street,,"{""lat"":40.0879741,""lng"":-82.4271893}"
b9cd1aa06c,9d380d22d,Owensboro,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Owensboro,,KY,United States,42301,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,4939 Frederica Street,,"{""lat"":37.7530133,""lng"":-87.1114051}"
64022be002,9d380d22d,Plymouth,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Plymouth,,IN,United States,46563,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,701 E Jefferson St,,"{""lat"":41.3440521,""lng"":-86.3009816}"
c2c0703666,9d380d22d,Portland,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Portland,,IN,United States,47371,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1420 N Meridian St,,"{""lat"":40.4460984,""lng"":-84.9782834}"
a48846874a,9d380d22d,Rensselaer,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Rensselaer,,IN,United States,47978,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1752 N McKinley Ave,,"{""lat"":40.954581,""lng"":-87.1514769}"
9afcd57015,9d380d22d,Richmond,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Richmond,,IN,United States,47374,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,3230 E Main St,,"{""lat"":39.8309452,""lng"":-84.857795}"
f318753570,9d380d22d,Rochester,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Rochester,,IN,United States,46975,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,302 E 9th St,,"{""lat"":41.0616541,""lng"":-86.1946259}"
fcf9399411,9d380d22d,Seymour,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Seymour,,IN,United States,47274,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1630 E Tipton St,,"{""lat"":38.9576667,""lng"":-85.8637514}"
a90b4f2a88,9d380d22d,Shelbyville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Shelbyville,,IN,United States,46176,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,545 E Hendricks St,,"{""lat"":39.5222154,""lng"":-85.7686841}"
a1ce55785e,9d380d22d,Sidney,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Sidney,,OH,United States,45365,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,810 W Russell Rd,,"{""lat"":40.3022287,""lng"":-84.1690887}"
21d878a818,9d380d22d,Springfield,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Springfield,,OH,United States,45505,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1843 S Limestone St,,"{""lat"":39.9027004,""lng"":-83.8108491}"
ea26d2d7c4,9d380d22d,Sturgis,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Sturgis,,MI,United States,49091,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,125 S Centerville Rd,,"{""lat"":41.7974239,""lng"":-85.42853}"
27ec3720db,9d380d22d,"Superior Auto, INC","SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Fort Wayne,Allen County,Indiana,United States,46815,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"4101, Lake Avenue",Allen County,"{""lat"":41.0908269,""lng"":-85.08711629999999}"
10a1afc8f1,9d380d22d,Terre Haute,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Terre Haute,,IN,United States,47802,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2830 S 3rd St,,"{""lat"":39.4360387,""lng"":-87.4130866}"
6fcb5b1251,9d380d22d,Tiffin,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Tiffin,,OH,United States,44883,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,2525 W Market St,,"{""lat"":41.109519,""lng"":-83.2194605}"
f53e559151,9d380d22d,Urbana,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Urbana,,OH,United States,43078,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,105 N Oakland St,,"{""lat"":40.1091864,""lng"":-83.7647898}"
325a8c3803,9d380d22d,Van Wert,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Van Wert,,OH,United States,45891,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1053 S Shannon St,,"{""lat"":40.8596641,""lng"":-84.5963765}"
dcd0b5e6c0,9d380d22d,Vincennes,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Vincennes,,IN,United States,47591,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1000 N 6th St,,"{""lat"":38.682049,""lng"":-87.520265}"
0ee2f44fce,9d380d22d,Wabash,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Wabash,,IN,United States,46992,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,633 N Cass St,,"{""lat"":40.8181778,""lng"":-85.8409015}"
019a5f8c7f,9d380d22d,Warsaw,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Warsaw,,IN,United States,46580,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,315 Enterprise Dr,,"{""lat"":41.2589935,""lng"":-85.8533199}"
13e6808385,9d380d22d,Washington,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Washington,,IN,United States,47501,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,103 South State Road 57,,"{""lat"":38.5568897,""lng"":-86.2770629}"
2e24540e99,9d380d22d,Zanesville,"SUPERIOR AUTO, INC",,deepanshu.agarwal@spyne.ai,Vini Live,Zanesville,,OH,United States,43701,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1317 W Main St,,"{""lat"":39.9405358,""lng"":-82.0220032}"
fdc8c5790a,62b56bdae,Safy Auto Sales,Safy Auto Sales,safyautosales.com,garvit.sharma@spyne.ai,Studio Live,Spring,,Texas,United States,77379,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"2702 Louetta Rd, Spring",,"{""lat"":30.0566395,""lng"":-95.456332}"
d4ee3fe933,568f9632d,sakura motors london ltd,Sakura Motors London LTD,,anuj.tewatia@spyne.ai,Studio Live,Wembley,LONDON,LONDON,ENGLAND,HA0 1JQ,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"Proposition Studios, 416 Ealing Road","Proposition Studios, 416 Ealing Road","{""lat"":51.5570736,""lng"":-0.2859502}"
cf9c867922,9360a5821,Sansone Jr's 66 Mitsubishi,Sansone Jr's Auto Group,sansonejrs66mitsubishi.com,abhijeet.mitra@spyne.ai,Studio Live,Neptune Township,,New Jersey,United States,7753,GROUP_DEALER,FRANCHISE_DEALER,"3401 NJ-66, Mitsubishi Building",,"{""lat"":40.2277769,""lng"":-74.0695186}"
eca9de0638,9360a5821,Sansone Jr's 66 Nissan,Sansone Jr's Auto Group,66nissan.com,abhijeet.mitra@spyne.ai,Studio Live,Neptune Township,,New Jersey,United States,7753,GROUP_DEALER,FRANCHISE_DEALER,3401 NJ-66,,"{""lat"":40.2277769,""lng"":-74.0695186}"
93c11183be,9360a5821,Sansone Jr's Windsor Nissan,Sansone Jr's Auto Group,windsornissan.com,abhijeet.mitra@spyne.ai,Studio Live,East Windsor,,New Jersey,United States,8520,GROUP_DEALER,FRANCHISE_DEALER,590 US-130,,"{""lat"":40.2632214,""lng"":-74.5476535}"
8.55E+11,9360a5821,Sansone Jr27s 66Kia,Sansone Jr's Auto Group,,abhijeet.mitra@spyne.ai,Studio Live,Neptune,,New Jersey,United States,7753,GROUP_DEALER,FRANCHISE_DEALER,3415 Route 66,,"{""lat"":40.2001133,""lng"":-74.0279152}"
f0b3cdc8c7,65bb3c871,Santa Motors CA,Santa Motors CA,santamotorscali.com,garvit.sharma@spyne.ai,Studio Live,El Cajon,,California,United States,92021,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,966 E Main St,,"{""lat"":32.795509,""lng"":-116.9489863}"
d5f65eeace,ddf899ca9,Inver Grove Ford,Saxon Auto Group,invergroveford.com,deepanshu.agarwal@spyne.ai,Vini Live,Inver Grove Heights,Dakota County,Minnesota,United States,55077,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"4725, South Robert Trail",Dakota County,"{""lat"":44.8801362,""lng"":-93.0824324}"
8142b14481,ddf899ca9,Inver Grove Hyundai,Saxon Auto Group,invergrovehyundai.com,deepanshu.agarwal@spyne.ai,Vini Live,Inver Grove Heights,Dakota County,Minnesota,United States,55077,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1290, 50th Street East",Dakota County,"{""lat"":44.8785191,""lng"":-93.0791846}"
ab2aaab081,ddf899ca9,New Brighton Ford,Saxon Auto Group,newbrightonford.com,deepanshu.agarwal@spyne.ai,Vini Live,New Brighton,Ramsey County,Minnesota,United States,55112,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"1100, Silver Lake Road Northwest","North Innsbruck, Ramsey County","{""lat"":45.065763,""lng"":-93.2200887}"
59e60598a,e87ccc17e,Scotland Motors_1,"Scotland Motors, Inc.",scotlandmotorsinc.com,garvit.sharma@spyne.ai,Studio Live,Laurinburg,,North Carolina,United States,28352,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,"1609 S Main St, Laurinburg",,"{""lat"":34.7757561,""lng"":-79.4619425}"
9931526cc,285e87825,Sell Em All Motors_1,Sell Em All Motors,sellemallmotors.com,prathamesh.prashant@spyne.ai,Studio Live,Vidalia,,Georgia,United States,30474,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1403 E 1st St,,"{""lat"":32.2127047,""lng"":-82.4018568}"
9931526cc,285e87825,Sell Em All Motors_1,Sell Em All Motors,sellemallmotors.com,,Vini Live,Vidalia,,Georgia,United States,30474,INDIVIDUAL_DEALER,INDEPENDENT_DEALER,1403 E 1st St,,"{""lat"":32.2127047,""lng"":-82.4018568}"
a95eb3b736,80dbe5fe1,Seth Wadley Ford of Pauls Valley,Seth Wadley Ford of Pauls Valley,,,Studio Live,Pauls Valley,Garvin County,Oklahoma,United States,73075,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"333, North Butler Road",Garvin County,"{""lat"":34.7430499,""lng"":-97.2692719}"
492320d98d,2e0d94823,Lake Country Chevrolet,Silsbee Ford,,abhijeet.mitra@spyne.ai,Studio Live,Silsbee,,Texas,United States,77656,GROUP_DEALER,FRANCHISE_DEALER,1211 US-96,,"{""lat"":30.3504593,""lng"":-94.1666738}"
14c63186cc,2e0d94823,Silsbee Ford,Silsbee Ford,silsbeeford.com,abhijeet.mitra@spyne.ai,Studio Live,Silsbee,,Texas,United States,77656,GROUP_DEALER,FRANCHISE_DEALER,1211 US-96,,"{""lat"":30.3504593,""lng"":-94.1666738}"
38597ce315,0980fbfb5,Silverline Auto Group,Silverline Auto Group,drivesilverline.com,abhijeet.mitra@spyne.ai,Studio Future Churn,Flushing,NA,NY,United States,11372,INDIVIDUAL_DEALER,FRANCHISE_DEALER,"Silverline Auto Group 70-02 Northern Blvd  Flushing,NY11372",,"{""lat"":37.7749,""lng"":-122.4194}"
ebbefdbb-5,d94a891e5,Buick GMC Cadillac Subaru,Simmons-Rockwell Automotive Dealerships,srgmcny.com,jaspreet.kaur@spyne.ai,Studio Live,64 Elmira,,New York,United States,14903,INDIVIDUAL_DEALER,FRANCHISE_DEALER,784 County Rd.,,"{""lat"":42.1527907,""lng"":-76.8863146}"
33c5b653-5,d94a891e5,CDJR_1,Simmons-Rockwell Automotive Dealerships,simmonsrockwelldcj.com,jaspreet.kaur@spyne.ai,Studio Live,64 Elmira,,New York,United States,14903,INDIVIDUAL_DEALER,FRANCHISE_DEALER,784 County Rd.,,"{""lat"":42.1527907,""lng"":-76.8863146}"
5475b886-f,d94a891e5,Chevrolet Buick GMC Bath,Simmons-Rockwell Automotive Dealerships,srchevy.com,jaspreet.kaur@spyne.ai,Studio Live,64 Elmira,,New York,United States,14903,INDIVIDUAL_DEALER,FRANCHISE_DEALER,784 County Rd.,,"{""lat"":42.1527907,""lng"":-76.8863146}"
cc5e8e43-d,d94a891e5,Ford Bath,Simmons-Rockwell Automotive Dealerships,simmonsrockwellfordofbath.com,jaspreet.kaur@spyne.ai,Studio Live,64 Elmira,,New York,United States,14903,INDIVIDUAL_DEALER,FRANCHISE_DEALER,784 County Rd.,,"{""lat"":42.1527907,""lng"":-76.8863146}"
3e0092fb-f,d94a891e5,Ford Halstead PA,Simmons-Rockwell Automotive Dealerships,simmonsrockwellfordofhallstead.com,jaspreet.kaur@spyne.ai,Studio Live,Hallstead,,Pennsylvania,United States,18822,INDIVIDUAL_DEALER,FRANCHISE_DEALER,23761 US-11,,"{""lat"":41.9681103,""lng"":-75.7408789}"
e0760766-c,d94a891e5,Ford Hornell,Simmons-Rockwell Automotive Dealerships,simmonsrockwellford.com,jaspreet.kaur@spyne.ai,Studio Live,Hornell,,New York,United States,14843,INDIVIDUAL_DEALER,FRANCHISE_DEALER,1160 County Rte 66,,"{""lat"":42.3278477,""lng"":-77.6611025}"
1bc08021-0,d94a891e5,Hyundai_1,Simmons-Rockwell Automotive Dealerships,srhyundai.com,jaspreet.kaur@spyne.ai,Studio Live,64 Elmira,,New York,United States,14903,INDIVIDUAL_DEALER,FRANCHISE_DEALER,784 County Rd.,,"{""lat"":42.1527907,""lng"":-76.8863146}"
5a1f3bdf-1,d94a891e5,Mitsubishi,Simmons-Rockwell Automotive Dealerships,simmons-rockwell.com,jaspreet.kaur@spyne.ai,Studio Live,64 Elmira,,New York,United States,14903,INDIVIDUAL_DEALER,FRANCHISE_DEALER,784 County Rd.,,"{""lat"":42.1527907,""lng"":-76.8863146}"
0f51cef3-f,d94a891e5,Nissan Hornell,Simmons-Rockwell Automotive Dealerships,simmonsrockwellnissanofhornell.com,jaspreet.kaur@spyne.ai,Studio Live,64 Elmira,,New York,United States,14903,INDIVIDUAL_DEALER,FRANCHISE_DEALER,784 County Rd.,,"{""lat"":42.1527907,""lng"":-76.8863146}"
